Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_10,SMA_50,Daily_Return,Volatility_20d,Target
2021-09-13 00:00:00-04:00,174.13999938964844,174.8979949951172,171.89999389648438,172.85850524902344,51380000,0.0,0.0,173.78899993896485,173.25279022216796,-0.0034532897607970625,0.010409911683831548,0
2021-09-14 00:00:00-04:00,173.77749633789062,174.3404998779297,171.885498046875,172.5,38738000,0.0,0.0,173.9311492919922,173.19181030273438,-0.002073980962099431,0.010458136068175961,1
2021-09-15 00:00:00-04:00,172.12600708007812,174.27099609375,170.10049438476562,173.7895050048828,59150000,0.0,0.0,173.95614929199218,172.9918603515625,0.007475391332653958,0.009433813117287226,1
2021-09-16 00:00:00-04:00,172.9980010986328,174.62750244140625,172.3070068359375,174.41200256347656,51672000,0.0,0.0,174.00234985351562,172.7835205078125,0.0035819053548502566,0.008641382832228844,0
2021-09-17 00:00:00-04:00,174.42050170898438,174.87049865722656,172.60650634765625,173.12600708007812,92332000,0.0,0.0,173.99934997558594,172.51463073730469,-0.007373319866162298,0.008833005755993297,0
2021-09-20 00:00:00-04:00,169.8000030517578,170.9499969482422,165.25050354003906,167.7864990234375,93382000,0.0,0.0,173.38775024414062,172.1510208129883,-0.03084174438431353,0.01180696198388379,0
2021-09-21 00:00:00-04:00,168.75,168.98500061035156,166.6195068359375,167.18150329589844,55618000,0.0,0.0,172.5594512939453,171.77610076904296,-0.0036057473697842513,0.011065428053154334,1
2021-09-22 00:00:00-04:00,167.5500030517578,169.4499969482422,167.05250549316406,169.00250244140625,48228000,0.0,0.0,171.8322021484375,171.47879089355467,0.01089234819407503,0.01099983528624259,1
2021-09-23 00:00:00-04:00,169.00250244140625,171.447998046875,169.00250244140625,170.8000030517578,47588000,0.0,0.0,171.49140319824218,171.21311096191405,0.01063594079605279,0.01116985256022088,1
2021-09-24 00:00:00-04:00,170.10049438476562,171.46299743652344,169.6699981689453,171.2760009765625,42324000,0.0,0.0,171.27325286865235,171.00743103027344,0.0027868730462519142,0.011145872932680623,0
2021-09-27 00:00:00-04:00,168.5749969482422,170.77850341796875,166.98049926757812,170.2899932861328,72690000,0.0,0.0,171.0164016723633,170.83960083007813,-0.005756835077931344,0.011077756492562459,0
2021-09-28 00:00:00-04:00,167.885498046875,168.45950317382812,164.5050048828125,165.79800415039062,88616000,0.0,0.0,170.34620208740233,170.60597076416016,-0.0263784679831095,0.011555125218342366,0
2021-09-29 00:00:00-04:00,166.10549926757812,167.56500244140625,164.89349365234375,165.05599975585938,51246000,0.0,0.0,169.4728515625,170.33390075683593,-0.004475351789266391,0.010943724088287423,0
2021-09-30 00:00:00-04:00,165.8000030517578,166.3925018310547,163.69949340820312,164.2519989013672,56848000,0.0,0.0,168.45685119628905,170.03374084472657,-0.0048710792439015105,0.010895820569088282,0
2021-10-01 00:00:00-04:00,164.45050048828125,165.45849609375,162.7969970703125,164.16299438476562,56712000,0.0,0.0,167.5605499267578,169.67897064208984,-0.0005418778291703674,0.01089880153479367,0
2021-10-04 00:00:00-04:00,163.96949768066406,163.99949645996094,158.8125,159.48899841308594,90462000,0.0,0.0,166.73079986572264,169.21211059570314,-0.028471678341373097,0.012192193876820691,1
2021-10-05 00:00:00-04:00,160.22500610351562,163.0364990234375,160.1230010986328,161.0500030517578,65384000,0.0,0.0,166.1176498413086,168.7332907104492,0.00978753803838428,0.012239427330756947,1
2021-10-06 00:00:00-04:00,160.67649841308594,163.2169952392578,159.93099975585938,163.10049438476562,50660000,0.0,0.0,165.52744903564454,168.36891052246094,0.012732016728672857,0.012673993601909787,1
2021-10-07 00:00:00-04:00,164.57699584960938,166.28750610351562,164.1529998779297,165.1215057373047,48182000,0.0,0.0,164.95959930419923,168.0410205078125,0.012391203105561077,0.013022628878674943,0
2021-10-08 00:00:00-04:00,165.85000610351562,166.07150268554688,164.41000366210938,164.43099975585938,39964000,0.0,0.0,164.2750991821289,167.7297204589844,-0.004181805261295635,0.01302178493351909,0
2021-10-11 00:00:00-04:00,163.75,164.62950134277344,161.90499877929688,162.31500244140625,40684000,0.0,0.0,163.47760009765625,167.64843048095702,-0.01286860335091844,0.013223379277185853,1
2021-10-12 00:00:00-04:00,162.85000610351562,163.37649536132812,161.81399536132812,162.3665008544922,36392000,0.0,0.0,163.13444976806642,167.5642803955078,0.0003172745113595443,0.01324353875913807,1
2021-10-13 00:00:00-04:00,163.48550415039062,164.41900634765625,163.05450439453125,164.21400451660156,48402000,0.0,0.0,163.0502502441406,167.48232055664062,0.011378601203982708,0.013432486164336926,1
2021-10-14 00:00:00-04:00,165.12249755859375,165.6300048828125,164.53900146484375,164.9929962158203,42190000,0.0,0.0,163.12434997558594,167.42746063232423,0.004743759227551214,0.013463756365134572,1
2021-10-15 00:00:00-04:00,165.5709991455078,170.52099609375,165.1999969482422,170.4510040283203,103598000,0.0,0.0,163.7531509399414,167.46049072265626,0.03308023939004423,0.015592733331663113,1
